,2009,2013,2017,2018,2019,ups,downs,avg
03-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
03-26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
03-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
03-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
03-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
04-30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
05-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
05-31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-03,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
06-30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-03,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
07-25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-26,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-29,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-30,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
07-31,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
08-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
08-02,3.60360863475598,0.0,0.0,0.0,0.0,1.0,3.0,0.7207217269511961
08-03,2.72727446122603,0.0,0.0,0.0,0.0,1.0,3.0,0.5454548922452059
08-04,2.72727446122603,0.0,0.0,0.0,0.0,1.0,3.0,0.5454548922452059
08-05,2.72727446122603,0.0,0.0,0.0,0.0,1.0,3.0,0.5454548922452059
08-06,2.72727446122603,0.0,0.0,0.0,0.0,1.0,3.0,0.5454548922452059
08-07,2.72727446122603,0.0,0.0,0.0,0.0,1.0,3.0,0.5454548922452059
08-08,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-09,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-10,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-11,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-12,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-13,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-14,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-15,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-16,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-17,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-18,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-19,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-20,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-21,6.956523397694463,0.0,0.0,0.0,0.0,1.0,3.0,1.3913046795388926
08-22,14.400001525878906,0.0,0.0,0.0,0.0,1.0,3.0,2.8800003051757814
08-23,14.400001525878906,0.0,0.0,0.0,0.0,1.0,3.0,2.8800003051757814
08-24,20.74074215359158,0.0,0.0,0.0,0.0,1.0,3.0,4.148148430718316
08-25,20.74074215359158,0.0,0.0,0.0,0.0,1.0,3.0,4.148148430718316
08-26,20.74074215359158,0.0,0.0,0.0,0.0,1.0,3.0,4.148148430718316
08-27,20.74074215359158,0.0,0.0,0.0,0.0,1.0,3.0,4.148148430718316
08-28,23.57142993382045,0.0,0.0,0.0,0.0,1.0,3.0,4.71428598676409
08-29,23.57142993382045,0.0,0.0,0.0,0.0,1.0,3.0,4.71428598676409
08-30,26.206897867136984,0.0,0.0,0.0,0.0,1.0,3.0,5.2413795734273965
08-31,26.206897867136984,0.0,0.0,0.0,0.0,1.0,3.0,5.2413795734273965
09-01,30.514970500442747,0.0,0.0,0.0,0.0,1.0,3.0,6.10299410008855
09-03,30.514970500442747,0.0,0.0,0.0,0.0,1.0,3.0,6.10299410008855
09-04,38.06078121247755,0.0,0.0,0.0,0.0,1.0,3.0,7.6121562424955105
09-05,37.97820943841233,0.0,0.0,0.0,0.0,1.0,3.0,7.595641887682466
09-06,37.97820943841233,0.0,0.0,0.0,0.0,1.0,3.0,7.595641887682466
09-07,37.97820943841233,0.0,0.0,0.0,0.0,1.0,3.0,7.595641887682466
09-08,37.97820943841233,0.0,0.0,0.0,0.0,1.0,3.0,7.595641887682466
09-09,37.97820943841233,0.0,0.0,0.0,0.0,1.0,3.0,7.595641887682466
09-10,35.65963447055987,0.0,0.0,0.0,0.0,1.0,3.0,7.131926894111975
09-11,35.65963447055987,0.0,0.0,0.0,0.0,1.0,3.0,7.131926894111975
09-12,35.65963447055987,0.0,0.0,0.0,0.0,1.0,3.0,7.131926894111975
09-13,35.65963447055987,0.0,0.0,0.0,0.0,1.0,3.0,7.131926894111975
09-14,35.65963447055987,0.0,0.0,0.0,0.0,1.0,3.0,7.131926894111975
09-15,36.23927959449938,0.0,0.0,0.0,0.0,1.0,3.0,7.247855918899876
09-16,33.34106503061299,0.0,0.0,0.0,0.0,1.0,3.0,6.668213006122597
09-17,33.34106503061299,0.0,0.0,0.0,0.0,1.0,3.0,6.668213006122597
09-18,27.544635902840202,0.0,0.0,0.0,0.0,1.0,3.0,5.50892718056804
09-19,27.544635902840202,0.0,0.0,0.0,0.0,1.0,3.0,5.50892718056804
09-20,27.544635902840202,0.0,0.0,0.0,0.0,1.0,3.0,5.50892718056804
09-21,27.544635902840202,0.0,0.0,0.0,0.0,1.0,3.0,5.50892718056804
09-22,27.544635902840202,0.0,0.0,0.0,0.0,1.0,3.0,5.50892718056804
09-23,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-24,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-25,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-26,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-27,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-28,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-29,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
09-30,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
10-01,21.748206775067423,0.0,0.0,0.0,0.0,1.0,3.0,4.3496413550134845
10-02,18.84999221118103,0.0,0.0,0.0,0.0,1.0,3.0,3.7699984422362056
10-03,18.84999221118103,0.0,0.0,0.0,0.0,1.0,3.0,3.7699984422362056
10-04,18.84999221118103,0.0,0.0,0.0,0.0,1.0,3.0,3.7699984422362056
10-05,18.84999221118103,0.0,0.0,0.0,0.0,1.0,3.0,3.7699984422362056
10-06,18.84999221118103,0.0,0.0,0.0,0.0,1.0,3.0,3.7699984422362056
10-07,15.951777647294637,0.0,0.0,0.0,0.0,1.0,3.0,3.1903555294589276
10-08,15.951777647294637,0.0,0.0,0.0,0.0,1.0,3.0,3.1903555294589276
10-09,10.740786888515522,0.0,0.0,0.0,0.0,1.0,3.0,2.1481573777031047
10-10,10.740786888515522,0.0,0.0,0.0,0.0,1.0,3.0,2.1481573777031047
10-11,10.740786888515522,0.0,0.0,0.0,0.0,1.0,3.0,2.1481573777031047
10-12,10.740786888515522,0.0,0.0,0.0,0.0,1.0,3.0,2.1481573777031047
10-13,-0.13331097111262327,0.0,0.0,0.0,0.0,0.0,4.0,-0.026662194222524655
10-14,-0.13331097111262327,0.0,0.0,0.0,0.0,0.0,4.0,-0.026662194222524655
10-15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10-16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10-17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10-31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-03,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11-30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12-03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-21,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12-31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
